Date,Year,Month,Day,Location,City,State,Plastic drink bottles,Food wrappers,Plastic grocery bags,"Plastic bags (Zip-loc, etc)",Straws/stirrers,Utensils,Plastic cups/plates,Plastic take away containers,Plastic bottle caps,Plastic lids,Cigarettes,Vaping cartidges/pods,Cigar tips,Personal hygiene,Dental/floss picks,Tampons/applicators,Wipes,Toys,Balloons,Lighters,Shotgun shells/wadding,Strapping bands,Zip-ties,Shipping/packaging,Plastic sheeting/tape,Oil/lube bottles,Bleach/cleaner bottles,Masks (reusable/fabric),Masks (disposable),Gloves (disposable),Hand sanitizer,Cans,Metals caps/lids,Batteries,Metal pieces,Glass bottles,Glass pieces,Tires,Rubber pieces,Shoes,Fabric pieces,Clothing/towels/gloves,Paper straws,Paper bags,Paper cups/plates,Paper/tissues/napkins,Paper Shipping/packaging,Bait containers/crates,Lobster claw bands,Fishing nets,Lures and lightsticks,Derelict traps/trap pieces,Buoys/floats,Rope,Micro plastic 0-5mm,SMALL plastic 5-30mm,LARGE plastic >30mm,Line/net fiber: MICRO 0-5mm,Line/net fiber: SMALL 5-30mm,Line/net fiber: LARGE >30mm,Resin Pellets,BBs/beads,Foam cups/plates,Foam take away containers,Micro foam 0-5mm,SMALL foam 5-30mm,LARGE foam >30mm,Dock Foam (any size),Foam Toys,Foam Toys (water/pool),Foam Shipping/packaging,Foam Buoys,Foam Coolers,Pink Construction Foam,Blue Construction Foam,Construction Foam w Foil,Foam Meat Trays,Home & garden items,Car/boat parts,Other,Unidentified pieces,Type of cleanup,Type of location,Distance cleaned (miles),Duration (hrs),Start time,End time,Weather,Weather (wind knots),Recent weather,Tide,Flow,Recent events,Total weight (lb),# of participants,Unusual items,Notes/comments,Plastic Total,PPE Total,Metal Total,Glass/Rubber Total,Paper/Cloth Total,Fishing Debris Total,"Microplastics, Fibers, Fragments Total",Foam Total,Other Total,Total Total,Outlier
2014-08-04,2014,August,4,Frenchboro- Rich's Head East Side 48 hours later,Frenchboro,ME,10,33,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,8,0,1,0,9,0,33,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,0,0,1,1,1,8,16,0,1,4,6,109,1,1,24,0,3,29,0,0,3,0,5,4,12,0,0,0,0,0,0,0,0,0,0,1,2,1,0,Shoreline (hands),Rocky Beach,0.1,0.5,,,Clear/Sunny,,Unknown,Low,Unknown,Unknown,0.0,6.0,syringe,other item: syringe,104,0,1,1,10,144,58,24,4,108,O
2014-08-04,2014,August,4,Rich's Head- all over random,Frenchboro,ME,22,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,25,0,0,13,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,3,0,Shoreline (hands),Rocky Beach,0.0,0.0,,,Clear/Sunny,,Unknown,Low,Unknown,Unknown,0.0,9.0,80 DOLLARS!,other items: large dock foam (1) carpet (1) money (1),53,0,1,0,0,38,13,17,5,58,O
2014-08-06,2014,August,6,Lane's Island Vinalhaven,Vinalhaven,ME,40,11,6,0,1,0,1,5,8,1,0,0,0,2,0,0,0,0,7,1,1,0,10,1,1,1,3,0,0,0,0,13,2,0,1,6,34,0,1,0,0,3,0,0,2,6,3,4,4,0,0,7,24,80,0,3,17,0,0,2,0,0,28,4,14,60,56,0,0,0,0,0,0,0,0,0,0,18,2,1,0,Shoreline (hands),Rocky Beach,0.0,0.0,,,Cloudy,,Unknown,Low,Unknown,Unknown,0.0,22.0,helmet,other item: helmet,100,0,16,41,14,119,22,162,21,121,O
2014-08-06,2014,August,6,Hurricane Isl- ROV off dock,Vinalhaven,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Underwater (hands),Private Dock,0.0,1.5,,,Clear/Sunny,,Unknown,Other,Unknown,Unknown,0.0,22.0,Rx sunglasses,Outgoing tide,0,0,0,1,0,1,0,0,0,0,
2014-08-10,2014,August,10,Coastal Floating Trash Study (ALL),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,43,3,0,62,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,0.0,,,3,0,0,0,2,1,108,35,0,3,O
2014-08-22,2014,August,22,"Alki Beach, West Seattle/JLL",Seattle,WA,14,287,34,0,67,12,18,6,140,22,923,0,6,43,0,3,0,29,34,7,4,0,20,2,21,0,0,0,0,0,0,22,35,0,10,13,52,0,17,4,9,19,0,22,15,170,11,0,1,3,2,0,1,10,95,317,129,5,2,4,0,0,10,4,2,34,11,0,0,0,0,0,0,0,0,0,0,15,4,78,0,Shoreline (hands),Rocky Beach,0.0,1.2,0.40972222222222227,0.4583333333333333,Clear/Sunny,NW0-5,Unknown,Low,Unknown,Unknown,0.0,42.0,fake fingernail,"other items: food remnants, headphones, flag, lightbulb, BBQ grill, candle, and unsecified",1692,0,67,82,250,17,552,61,97,1789,O
2014-07-13,2014,July,13,HICSL usual location,,,4,9,2,0,3,0,0,0,4,1,1,0,0,0,0,0,0,1,7,0,1,0,15,0,2,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,17,30,2,14,12,0,1,10,0,0,7,0,5,23,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Shoreline (hands),Rocky Beach,0.1,0.75,0.4583333333333333,0.4895833333333333,Cloudy,windy,Unknown,High,Unknown,Unknown,0.0,7.0,,"other items: full large cork, wooden navigation marker",51,0,0,30,1,50,39,66,2,53,O
2014-07-31,2014,July,31,"Frenchboro, Big Beach",Frenchboro,ME,31,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,4,0,1,0,1,0,0,1,16,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,51,32,124,8,32,70,1,0,8,0,0,5,0,0,4,11,0,0,0,0,0,0,0,0,0,0,2,1,19,0,Shoreline (hands),Rocky Beach,0.25,1.0,0.4791666666666667,0.5208333333333334,Clear/Sunny,S5-8,Other,Other,Unknown,Unknown,0.0,9.0,,"18 oil absorbing pads, 1 label; rising tide; muggy",63,0,6,0,1,223,119,20,22,85,O
2014-07-31,2014,July,31,"Frenchboro, Middle Beach",Frenchboro,ME,36,1,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,4,2,4,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,29,48,43,46,0,2,0,0,18,0,0,6,0,0,3,21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Shoreline (hands),Rocky Beach,0.25,0.75,0.5520833333333334,0.5833333333333334,Clear/Sunny,S5-8,Other,Other,Unknown,Unknown,0.0,9.0,Huge recliner seat for a big boned lazy American,Other item: recliner seat; rising tide; muggy,68,0,4,2,1,125,66,30,2,70,O
2014-08-01,2014,August,1,"Frenchboro, Rich's Head",Frenchboro,ME,204,77,31,0,3,2,44,4,53,10,2,0,0,4,0,1,0,2,85,0,15,0,54,4,69,12,44,0,0,0,0,10,0,0,1,2,0,0,5,2,33,39,0,0,0,1,3,122,43,0,0,62,192,784,285,356,205,20,39,149,0,0,63,0,41,69,151,0,0,0,0,0,0,0,0,0,0,8,11,4,0,Shoreline (hands),Rocky Beach,0.0,2.5,0.4791666666666667,0.08333333333333333,Foggy,W10-13,Unknown,Other,Unknown,Unknown,0.0,9.0,"55 gallon drum, broken stool, oil pads, plastic lab.",Rising tide,720,0,11,7,78,1203,1054,324,23,743,O
2014-08-05,2014,August,5,Hurricane Is Mooring Field,Rockland,ME,0,6,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Rocky Beach,0.0,0.5,0.22916666666666666,0.25,Clear/Sunny,,Unknown,High,Unknown,Unknown,0.0,0.0,,,14,0,0,0,1,6,3,2,0,14,
2014-09-27,2014,September,27,KRC Green Apple Day Crissy Field,,,3,68,21,0,4,2,5,3,7,1,152,0,0,4,0,0,0,4,0,0,0,0,6,2,10,0,0,0,0,0,0,1,18,0,0,11,0,0,0,0,4,3,0,6,6,57,7,0,0,0,0,0,0,1,0,13,7,0,0,0,0,0,6,0,1,11,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,Shoreline (hands),Sandy Beach,0.25,1.0,0.4375,0.4895833333333333,Clear/Sunny,W10-13,Unknown,Other,Unknown,Other,0.0,14.0,none,People from KRC and San Domenico Eco Club; ICC 7 days before; rising tide,292,0,19,11,83,1,20,20,7,299,O
2014-09-20,2014,September,20,International Coastal Cleanup- Oakledge,,,15,297,46,0,15,7,6,0,32,10,264,0,18,24,0,10,0,12,17,0,3,0,6,0,18,0,0,0,0,0,0,34,31,0,7,15,252,0,2,0,20,27,0,4,25,142,24,0,0,0,0,0,0,3,166,256,127,0,2,0,0,0,1,1,0,24,6,0,0,0,0,0,0,0,0,0,0,3,3,340,0,Shoreline (hands),Sandy Beach,0.2,1.0,0.4375,0.4895833333333333,Cloudy,windy,Unknown,Unknown,Unknown,Other,0.0,15.0,dreadlock,with WND&WVS!; during eat by NE,800,0,72,269,242,3,551,32,346,1146,O
2014-10-17,2014,October,17,Edgartown School 1st Grade cleanup,,,1,92,8,0,13,9,4,1,17,7,33,0,2,4,0,0,0,4,16,0,2,0,7,3,1,0,0,0,0,0,0,1,23,0,0,10,0,0,5,0,4,2,0,2,7,8,0,0,3,2,1,1,0,10,32,10,3,1,0,0,0,0,5,0,2,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Shoreline (hands),Sandy Beach,0.2,0.5,0.4583333333333333,0.4895833333333333,Clear/Sunny,windy,Unknown,High,Unknown,Unknown,0.0,50.0,,"fun with first graders, videographer there",224,0,24,15,23,17,46,16,2,226,O
2014-12-08,2014,December,8,"Island Academy School: Grades 2,4 Cleanup Jabberwocky Beach",,,39,53,13,0,0,10,0,2,72,0,4,0,0,10,0,2,0,6,0,4,0,0,2,0,5,0,0,0,0,0,0,11,4,0,0,14,0,1,0,21,0,4,0,3,0,0,0,29,0,0,0,0,0,50,86,0,2,0,0,0,0,0,123,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,100,Shoreline (hands),Sandy Beach,0.25,0.5,0.3854166666666667,0.40625,Clear/Sunny,light wind,Unknown,Unknown,Unknown,Unknown,0.0,41.0,"more underwear than normal, wrapper and boat parts with Asian writing",,222,0,15,15,28,79,88,131,128,350,O
2015-07-09,2015,July,9,Pascattaqua River,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Underwater (hands),Marina,0.1,1.0,1800,1900,Clear/Sunny,0-5,Storm Event,High,Unknown,Unknown,0.0,9.0,,,0,0,0,1,0,0,0,0,0,0,
2015-07-09,2015,July,9,"Hurricane Island, SW shore",Rockland,ME,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Rocky Beach,0.2,0.25,,,Foggy,44326,Unknown,Unknown,Unknown,Unknown,0.0,2.0,,Opportunistic,3,0,0,0,0,0,0,0,0,3,
2015-07-11,2015,July,11,South Side Appledore,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,3,1,0,1,0,0,0,0,0,0,0,2,0,0,0,5,5,13,1,5,0,0,0,1,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,154,3,0,0,Shoreline (hands),Rocky Beach,0.25,1.25,1515,1630,Clear/Sunny,0-5,Storm Event,Mid,Flooding,Unknown,0.0,8.0,,,3,0,8,4,1,25,7,8,157,160,O
2015-07-11,2015,July,11,Malaga Island,Phippsburg,ME,1,1,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,1,1,0,0,0,0,0,0,3,0,0,1,13,3,18,0,2,1,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Shoreline (hands),Rocky Beach,0.5,0.75,1000,1030,Clear/Sunny,0-5,Storm Event,Mid,Unknown,Unknown,0.0,9.0,,,12,0,0,12,2,38,3,6,2,14,O
2015-07-10,2015,July,10,"N, W, E Appledore",,,17,61,7,0,4,1,0,3,8,1,0,0,1,6,0,0,0,8,15,0,8,0,21,0,22,0,4,0,0,0,0,6,0,0,18,2,15,0,3,1,0,0,0,0,0,6,3,5,6,1,1,62,42,101,55,29,7,0,0,0,0,0,4,0,0,722,43,0,0,0,0,0,0,0,0,0,0,24,12,5,0,Shoreline (hands),Rocky Beach,1.0,2.0,1130,1330,Clear/Sunny,0-5,Storm Event,Mid,Unknown,Unknown,0.0,0.0,,,187,0,24,20,10,218,91,769,41,228,O
2015-07-12,2015,July,12,Star Island,Rye,NH,35,19,3,0,4,2,5,1,15,1,3,0,3,1,0,1,7,8,34,1,10,0,11,1,10,1,1,0,0,0,0,2,0,0,7,18,5,0,0,0,0,2,0,0,1,9,0,1,4,0,1,25,38,71,240,24,44,21,25,31,0,0,32,47,106,30,113,0,0,0,0,0,0,0,0,0,0,127,1,23,0,Shoreline (hands),Rocky Beach,0.5,2.0,1030,1300,Clear/Sunny,0-5,Unknown,Low,Unknown,Unknown,0.0,11.0,,,177,0,9,23,12,140,385,328,151,328,O
2015-07-13,2015,July,13,KPYY off dock,,,4,5,0,0,0,0,0,0,4,0,7,0,0,2,0,0,0,1,5,0,3,0,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,117,13,11,5,1,0,0,0,1,1,411,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Marina,0.01,0.5,1115,1145,Clear/Sunny,0-5,Unknown,High,Unknown,Unknown,0.0,8.0,,Opportunistic,41,0,0,0,0,3,147,448,0,41,O
2015-07-13,2015,July,13,2.5 mi E of 2KR,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Other,0.01,0.1,,,Clear/Sunny,0-5,Storm Event,Unknown,Unknown,Unknown,0.0,9.0,,Opportunistic,1,0,0,0,0,0,0,0,0,1,
2015-07-14,2015,July,14,Saco River garbage patch,,,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Other,1.0,1.0,,,Clear/Sunny,0-5,Unknown,Unknown,Unknown,Unknown,0.0,9.0,,"accumulation zone, opportunistic",7,0,0,0,0,2,0,1,0,7,
2015-07-14,2015,July,14,7 mi SE of KPt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Other,0.01,0.1,,,Clear/Sunny,0-5,Storm Event,Unknown,Unknown,Unknown,0.0,9.0,,Opportunistic,0,0,0,0,0,1,0,0,0,0,
2015-07-14,2015,July,14,15 mi E of Wells,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Other,0.01,0.1,,,Clear/Sunny,0-5,Storm Event,Unknown,Unknown,Unknown,0.0,9.0,,Opportunistic,1,0,0,0,0,0,0,0,0,1,
2015-07-15,2015,July,15,"Ocean Point Marina, East Boothbay",East Boothbay,ME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Other,0.1,0.25,,,Clear/Sunny,0-5,Unknown,Unknown,Unknown,Unknown,0.0,9.0,,Opportunistic,3,0,0,1,0,5,2,19,0,3,O
2015-07-16,2015,July,16,"Ocean Point Marina, East Boothbay",East Boothbay,ME,12,0,0,0,0,0,0,0,3,1,15,0,0,0,0,0,0,2,2,0,0,0,179,0,201,0,0,0,0,0,0,0,1,0,199,0,160,0,0,1,21,7,0,0,1,4,0,3,4,0,3,0,0,52,6,103,15,0,0,2,0,0,2,0,20,0,129,0,0,0,0,0,0,0,0,0,0,101,74,168,0,Shoreline (hands),Rocky Beach,0.25,1.0,1315,1415,Clear/Sunny,0-5,Unknown,High,Unknown,Unknown,0.0,30.0,,,415,0,200,160,34,62,126,151,343,758,O
2015-07-16,2015,July,16,"Ocean Point Marina, East Boothbay",East Boothbay,ME,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surface (hands),Other,0.1,0.25,,,Clear/Sunny,0-5,Unknown,Unknown,Unknown,Unknown,0.0,9.0,,Opportunistic,11,0,0,0,2,14,0,12,1,12,O
2015-07-17,2015,July,17,"Damariscove Island, Boothbay Harbor",Boothbay,ME,9,9,10,0,0,0,1,7,8,0,0,0,0,1,0,0,0,1,13,0,0,0,23,1,2,2,7,0,0,0,0,1,0,0,1,0,3,0,2,0,0,3,0,0,0,2,0,7,4,0,0,31,26,122,2,1,12,1,1,5,0,0,18,5,3,16,41,0,0,0,0,0,0,0,0,0,0,5,2,0,0,Shoreline (hands),Rocky Beach,0.1,1.5,1130,1300,Clear/Sunny,0-5,Unknown,Unknown,Ebbing,Unknown,0.0,8.0,,anecdotal record of debris washing into saltwater pond during storms,94,0,2,5,5,190,22,83,7,101,O
2015-07-20,2015,July,20,"Heron Neck, Greens Island West",Vinalhaven,ME,353,35,0,0,1,0,1,0,36,7,0,0,0,4,0,0,0,3,12,0,1,0,34,0,0,32,45,0,0,0,0,20,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,6,0,0,0,15,311,119,0,0,1,9,23,0,0,0,165,0,33,24,103,0,0,0,0,0,0,0,0,0,0,24,0,0,0,Shoreline (hands),Rocky Beach,0.1,1.5,1030,1200,Clear/Sunny,0-5,Unknown,Unknown,Ebbing,Unknown,0.0,8.0,,,564,0,20,3,6,451,33,325,24,588,O
2015-07-20,2015,July,20,"Hurricane Island, E surface",Vinalhaven,ME,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Other,0.1,0.2,,,Foggy,0-5,Unknown,Unknown,Unknown,Unknown,0.0,4.0,,Opportunistic,5,0,0,0,0,0,0,0,0,5,
2015-07-20,2015,July,20,"Hurricane Island, E shore",Vinalhaven,ME,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Rocky Beach,0.1,0.2,840,900,Clear/Sunny,0-5,Unknown,Unknown,Unknown,Unknown,0.0,8.0,,Opportunistic,4,0,0,0,1,1,3,0,0,4,
2015-07-22,2015,July,22,"Sue’s Beach, Cranberry Pt, North Haven",North Haven,CT,185,89,8,0,0,0,0,5,19,4,0,0,1,3,0,0,6,0,7,0,2,0,4,1,7,10,11,0,0,0,0,7,0,0,1,2,7,0,0,0,1,2,0,0,0,1,14,6,19,0,0,10,73,47,32,25,37,0,27,6,0,0,26,0,25,32,1,0,0,0,0,0,0,0,0,0,0,10,5,0,0,Shoreline (hands),Sandy Beach,0.3,0.3,1100,1120,Clear/Sunny,0-5,Unknown,Unknown,Flooding,Unknown,0.0,8.0,,,362,0,8,9,18,155,127,84,15,377,O
2015-07-22,2015,July,22,"Casino Dock, Northaven",North Haven,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Underwater (hands),Private Dock,0.25,1.0,1500,1600,Clear/Sunny,44326,Unknown,High,Unknown,Unknown,0.0,20.0,,all three items were returned to the sailing center to be used again,0,0,0,0,0,2,0,0,1,1,
2015-07-22,2015,July,22,Fox Island Thorough Fare,North Haven,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Marina,0.01,0.1,1445,1450,Clear/Sunny,44326,Unknown,High,Unknown,Unknown,0.0,8.0,,Opportunistic,0,0,0,0,0,1,0,0,0,0,
2015-07-23,2015,July,23,"Heron Neck, Greens Island East",Vinalhaven,ME,122,48,0,0,1,0,5,0,5,21,3,0,0,5,0,0,1,4,14,0,1,0,38,45,22,12,17,0,0,0,0,2,0,0,0,6,0,0,0,1,0,5,0,0,0,0,18,12,0,1,0,38,158,209,5,8,46,47,133,453,0,0,57,18,16,37,43,0,0,0,0,0,0,0,0,0,0,6,13,5,0,Shoreline (hands),Rocky Beach,0.1,1.5,1030,1200,Clear/Sunny,0-5,Unknown,Unknown,Flooding,Unknown,0.0,7.0,,,364,0,2,6,24,418,692,171,24,388,O
2015-07-24,2015,July,24,Gaston’s Cove - Hurricane Island,Vinalhaven,ME,21,38,0,0,0,0,15,14,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,0,45,3,2,0,0,0,0,5,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,25,23,84,0,98,2,302,32,3,0,0,13,1,0,0,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,Shoreline (hands),Rocky Beach,0.1,0.75,1430,1515,Cloudy,5,Unknown,Low,Unknown,Unknown,0.0,7.0,diaper,Francis Gaston invited RP to clean up on family owned islands.,159,0,5,2,4,136,437,16,24,183,O
2015-07-24,2015,July,24,"Hurricane Island, E shore",Vinalhaven,ME,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Rocky Beach,0.1,0.25,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,8.0,,Opportunistic,2,0,0,0,0,3,1,0,0,2,
2015-07-26,2015,July,26,"Squirrel Island, Boothbay Harbor,",Boothbay,ME,74,8,1,0,0,0,0,1,4,0,0,0,0,3,0,0,1,1,2,0,3,0,1,1,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,1,14,64,12,36,8,3,0,0,6,0,0,92,2,0,0,1139,0,0,0,0,0,0,0,0,0,0,16,4,0,0,Shoreline (hands),Rocky Beach,0.1,1.0,1000,1100,Rain,44326,Unknown,Unknown,Ebbing,Unknown,0.0,6.0,,,106,0,2,0,2,95,53,1233,20,126,O
2015-08-07,2015,August,7,"Marshall Island, ME",,ME,53,42,3,0,1,0,3,2,38,8,20,0,2,8,0,1,3,4,7,0,13,0,14,1,18,2,2,0,0,0,0,10,3,0,0,9,0,0,0,2,1,3,0,0,0,0,0,9,31,0,0,62,72,280,40,47,53,2,0,41,1,0,20,70,19,56,68,0,0,0,0,0,0,0,0,0,0,6,10,1,0,Shoreline (hands),Sandy Beach,0.5,2.0,1300,1500,Clear/Sunny,0-5,Unknown,Unknown,Flooding,Unknown,0.0,20.0,,there were bags of trash from a previous clean up left by the trail head,245,0,13,9,6,454,184,233,17,262,O
2015-08-08,2015,August,8,"Rich's Head North, Frenchboro",Frenchboro,ME,137,107,19,0,18,0,15,16,81,35,1,0,0,5,0,0,1,13,15,0,65,0,14,3,69,5,14,0,0,0,0,34,0,0,2,2,0,0,0,11,28,83,0,0,2,0,1,95,39,0,2,263,112,1186,5,34,120,0,400,1023,0,0,26,0,0,19,56,0,0,0,0,0,0,0,0,0,0,31,68,8,0,Shoreline (hands),Rocky Beach,0.2,2.0,1100,1300,Clear/Sunny,0-5,Unknown,Unknown,Ebbing,Unknown,0.0,9.0,,,633,0,36,2,125,1697,1582,101,107,740,O
2015-08-10,2015,August,10,"Great Gott Island, ME",Tremont,ME,12,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,0,0,1,0,0,0,0,0,2,0,0,0,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Rocky Beach,0.1,2.0,1230,1430,Clear/Sunny,44484,Unknown,Unknown,Ebbing,Unknown,0.0,9.0,dock explosion,"specific cleanup for dock that washed up in November, filled 9 super sacks + 4 small bags",21,0,0,0,0,37,1,1588,0,21,O
